,Epoch,Loss,Accuracy,Precision,Recall,F1
0,1,0.5030105943615372,0.3013698630136986,0.09082379433289547,0.3013698630136986,0.13958183129055515
1,2,0.3672035151236766,0.8356164383561644,0.8670489540193267,0.8356164383561644,0.8412662825370492
2,3,0.31208289897925146,0.6575342465753424,0.7727927664550618,0.6575342465753424,0.6699780203658732
3,4,0.2771409747971071,0.9041095890410958,0.903588880877994,0.9041095890410958,0.9019712662880054
4,5,0.2805810003868631,0.863013698630137,0.8933418286078367,0.863013698630137,0.8677219021142075
5,6,0.2380416820178161,0.9041095890410958,0.9178413076566739,0.9041095890410958,0.9065305546028608
6,7,0.21920136875800184,0.8767123287671232,0.900985528406407,0.8767123287671232,0.880631070019933
7,8,0.23752561810652953,0.8082191780821918,0.8495258166491043,0.8082191780821918,0.7750433002676744
8,9,0.1900938791097016,0.8082191780821918,0.882800608828006,0.8082191780821918,0.8161098466955813
9,10,0.22798937116120313,0.8904109589041096,0.9007241665358833,0.8904109589041096,0.8927406579069985
10,11,0.16133778826711145,0.7397260273972602,0.8603407951887738,0.7397260273972602,0.7491832954780635
11,12,0.19293382733657555,0.8493150684931506,0.8573972602739727,0.8493150684931506,0.8518410570290489
12,13,0.16202914674539823,0.9452054794520548,0.9480710092256082,0.9452054794520548,0.9458487194758786
13,14,0.1900703322670951,0.863013698630137,0.9058219178082192,0.863013698630137,0.868252707740498
14,15,0.16228529599470062,0.9041095890410958,0.9272555503070383,0.9041095890410958,0.9071574989043923
15,16,0.1430100597113975,0.4931506849315068,0.8110053401439516,0.4931506849315068,0.4646554527833066
16,17,0.09933855088830397,0.9315068493150684,0.9441907661085743,0.9315068493150684,0.9332361104306148
17,18,0.18403419546587896,0.8767123287671232,0.8914918492047734,0.8767123287671232,0.8798249987751068
18,19,0.11199406711888071,0.6712328767123288,0.8427635497319833,0.6712328767123288,0.678671046922457
19,20,0.11413031533310139,0.8493150684931506,0.876049491825011,0.8493150684931506,0.8315351355719885
20,21,0.10831280746748922,0.821917808219178,0.8880626223091975,0.821917808219178,0.8292194238096395
21,22,0.1206070326671407,0.9041095890410958,0.9178413076566739,0.9041095890410958,0.9065305546028608
22,23,0.14800632758871526,0.8904109589041096,0.9007241665358833,0.8904109589041096,0.8927406579069985
23,24,0.07121122606425874,0.8904109589041096,0.8944413381791071,0.8904109589041096,0.8916974389517571
24,25,0.10400169571182011,0.9041095890410958,0.905670041691483,0.9041095890410958,0.9047003330470034
25,26,0.12140260483264118,0.9452054794520548,0.9480710092256082,0.9452054794520548,0.9458487194758786
26,27,0.06594166062721932,0.9178082191780822,0.9171362109072112,0.9178082191780822,0.9166415776004817
27,28,0.08825670899760381,0.863013698630137,0.8719028823509901,0.863013698630137,0.8527743185277431
28,29,0.08696187696989148,0.8767123287671232,0.8914918492047734,0.8767123287671232,0.8798249987751068
29,30,0.05202815168524614,0.9315068493150684,0.930992523458277,0.9315068493150684,0.9310429083531023
30,31,0.1266415379500973,0.8904109589041096,0.9007241665358833,0.8904109589041096,0.8927406579069985
31,32,0.036169887463738386,0.8767123287671232,0.9125055236411842,0.8767123287671232,0.8812146174305272
32,33,0.06696190507736409,0.9041095890410958,0.9178413076566739,0.9041095890410958,0.9065305546028608
33,34,0.09177644987200462,0.9315068493150684,0.9327456819535438,0.9315068493150684,0.9319288093192881
34,35,0.06919930799631402,0.9315068493150684,0.9327456819535438,0.9315068493150684,0.9319288093192881
35,36,0.07298935826307766,0.863013698630137,0.8828440965427267,0.863013698630137,0.8669520547945205
36,37,0.041318188405696406,0.8904109589041096,0.9091324200913243,0.8904109589041096,0.8935616438356165
37,38,0.0871544605423067,0.9452054794520548,0.9452054794520548,0.9452054794520548,0.9452054794520548
38,39,0.06802521456926558,0.863013698630137,0.9058219178082192,0.863013698630137,0.868252707740498
39,40,0.036551454649196714,0.863013698630137,0.9058219178082192,0.863013698630137,0.868252707740498
40,41,0.06718411568687549,0.9315068493150684,0.9327456819535438,0.9315068493150684,0.9319288093192881
41,42,0.07472567067708115,0.9315068493150684,0.9376223091976517,0.9315068493150684,0.9287165699916947
42,43,0.07667424864406269,0.9315068493150684,0.9327456819535438,0.9315068493150684,0.9319288093192881
43,44,0.037173547645137216,0.8904109589041096,0.8944413381791071,0.8904109589041096,0.8916974389517571
44,45,0.09910769275597271,0.9178082191780822,0.9171362109072112,0.9178082191780822,0.9166415776004817
45,46,0.022356579078650858,0.8356164383561644,0.8936341659951652,0.8356164383561644,0.8422700587084149
46,47,0.031650278097446506,0.9041095890410958,0.905670041691483,0.9041095890410958,0.9047003330470034
47,48,0.05963482296843919,0.9041095890410958,0.9178413076566739,0.9041095890410958,0.9065305546028608
48,49,0.08286837529000901,0.8767123287671232,0.8914918492047734,0.8767123287671232,0.8798249987751068
49,50,0.04696996175610095,0.9178082191780822,0.9271797861130417,0.9178082191780822,0.9195554934302488
50,51,0.05780801217888192,0.9315068493150684,0.9372260273972604,0.9315068493150684,0.9326550259222948
51,52,0.034949714826054974,0.9178082191780822,0.9354207436399216,0.9178082191780822,0.9201712328767123
52,53,0.04780388079047584,0.8356164383561644,0.8670489540193267,0.8356164383561644,0.8412662825370492
