,Epoch,Loss,Accuracy,Precision,Recall,F1
113,114,0.1689569277411981,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
114,115,0.14154731381583857,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
115,116,0.147045031089235,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
116,117,0.11416484324915989,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
117,118,0.1109060008091399,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
118,119,0.12809522562609935,0.8767123287671232,0.8764787087182755,0.8767123287671232,0.8764269956803741
119,120,0.1131634450693791,0.8082191780821918,0.8075320994546313,0.8082191780821918,0.8072528406074122
120,121,0.12341347306564047,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
121,122,0.09827371103361852,0.8493150684931506,0.84894340023362,0.8493150684931506,0.8489663280537906
122,123,0.12418815855415084,0.8082191780821918,0.8075320994546313,0.8082191780821918,0.8072528406074122
123,124,0.11955593692491183,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
124,125,0.12741664155210192,0.8356164383561644,0.835251427835273,0.8356164383561644,0.8347881490920674
125,126,0.14501799517185301,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
126,127,0.11203565385595367,0.8082191780821918,0.8150993923164074,0.8082191780821918,0.8092361975923619
127,128,0.12179485603386687,0.8493150684931506,0.84894340023362,0.8493150684931506,0.8489663280537906
128,129,0.1334341701145309,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
129,130,0.07836712747686417,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
130,131,0.15285908956256872,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
131,132,0.2038636432608237,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
132,133,0.11221711267087911,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
133,134,0.14366094921589703,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
134,135,0.11579427659209515,0.8356164383561644,0.8411643835616438,0.8356164383561644,0.832289628180039
135,136,0.10780385368176408,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
136,137,0.11160827177652233,0.8493150684931506,0.8498369210697978,0.8493150684931506,0.8480821117186937
137,138,0.11365226802189608,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
138,139,0.10835415574822675,0.8082191780821918,0.8082191780821918,0.8082191780821918,0.8082191780821918
139,140,0.1090866274489845,0.8356164383561644,0.8370282134427459,0.8356164383561644,0.8336840297161506
140,141,0.13243074701293497,0.8767123287671232,0.880803322382694,0.8767123287671232,0.8772743238496663
141,142,0.09942596298139039,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
142,143,0.11454415746737977,0.8082191780821918,0.839751085867023,0.8082191780821918,0.8085791270722777
143,144,0.086239421274513,0.8904109589041096,0.8925072644250727,0.8904109589041096,0.8907868359505513
144,145,0.1169193935190403,0.7945205479452054,0.8042905919618247,0.7945205479452054,0.7956851773730619
145,146,0.11038485825741412,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
146,147,0.10687943947551823,0.7945205479452054,0.8113193943763518,0.7945205479452054,0.7956034436082083
147,148,0.10605406686915336,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
148,149,0.11752904896196481,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
149,150,0.09568696879983149,0.8767123287671232,0.8764787087182755,0.8767123287671232,0.8764269956803741
150,151,0.10918452150842829,0.8493150684931506,0.8498369210697978,0.8493150684931506,0.8480821117186937
151,152,0.09270308652540317,0.821917808219178,0.8218851924331375,0.821917808219178,0.8204606774857289
152,153,0.1047961406309057,0.7945205479452054,0.7939334637964774,0.7945205479452054,0.7928392432527641
153,154,0.11808394315979771,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
154,155,0.09977148365028002,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
155,156,0.09752775303314666,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
156,157,0.1452565222374491,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
157,158,0.11867085182284182,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
158,159,0.09998051502515336,0.9041095890410958,0.9178082191780822,0.9041095890410958,0.9016955647092635
159,160,0.1444401766953839,0.8767123287671232,0.8816447324171021,0.8767123287671232,0.8747681115980656
160,161,0.0766060662430686,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
161,162,0.12570390530950012,0.863013698630137,0.8652552926525531,0.863013698630137,0.863483544938189
162,163,0.09273600023290193,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
163,164,0.1026477082632482,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
164,165,0.10448968222968884,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
165,166,0.08184484721513817,0.7534246575342466,0.7534246575342466,0.7534246575342466,0.7534246575342466
166,167,0.09779166659919193,0.8767123287671232,0.880803322382694,0.8767123287671232,0.8772743238496663
167,168,0.14375593471718398,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
168,169,0.09356491140568175,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
169,170,0.09376929573261657,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
170,171,0.10983617448348652,0.8904109589041096,0.8934992169060065,0.8904109589041096,0.8891226864774338
171,172,0.09482115749395578,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
172,173,0.06648753148604285,0.8904109589041096,0.8906900845965561,0.8904109589041096,0.8898587660613784
173,174,0.09141069865861051,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
174,175,0.09087624590264985,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
175,176,0.07744262357418602,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
176,177,0.10340579194520172,0.7808219178082192,0.7880643240023824,0.7808219178082192,0.774115986146957
177,178,0.09966801604054668,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
178,179,0.0845154005266424,0.863013698630137,0.8652637151743762,0.863013698630137,0.8614033580967921
179,180,0.08608091338789342,0.863013698630137,0.8762186844378625,0.863013698630137,0.8637885080270252
180,181,0.08709233863329566,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
181,182,0.11382112429301078,0.8904109589041096,0.9036776502529927,0.8904109589041096,0.8910308064216204
182,183,0.08222031049002465,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
183,184,0.08476934898518831,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
184,185,0.08838611614663859,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
185,186,0.08189032019141156,0.8082191780821918,0.8082191780821918,0.8082191780821918,0.8082191780821918
186,187,0.07318342098261456,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
187,188,0.059961178720727364,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
188,189,0.09875715516721578,0.7945205479452054,0.7956064149682592,0.7945205479452054,0.7949135092228012
189,190,0.09758670858384387,0.863013698630137,0.8696467195385725,0.863013698630137,0.8637401411374014
190,191,0.0737756933589038,0.7671232876712328,0.7922478206724781,0.7671232876712328,0.767910476557978
191,192,0.06938893308963727,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
192,193,0.03559683413068588,0.863013698630137,0.8652552926525531,0.863013698630137,0.863483544938189
193,194,0.08655456594990667,0.8493150684931506,0.8589822699411741,0.8493150684931506,0.8501691300735786
194,195,0.07238422480814562,0.8493150684931506,0.84894340023362,0.8493150684931506,0.8489663280537906
195,196,0.08828661160392536,0.8767123287671232,0.880803322382694,0.8767123287671232,0.8772743238496663
196,197,0.05622858252074268,0.8082191780821918,0.8107513491075135,0.8082191780821918,0.8088769629134648
197,198,0.06802741544812012,0.8356164383561644,0.835251427835273,0.8356164383561644,0.8347881490920674
198,199,0.09355732930094204,0.7945205479452054,0.8314395134987269,0.7945205479452054,0.7945205479452054
199,200,0.07363168306245997,0.863013698630137,0.8629707562159145,0.863013698630137,0.862323457576723
200,201,0.044605977608306285,0.863013698630137,0.8652552926525531,0.863013698630137,0.863483544938189
201,202,0.06752069831064374,0.8082191780821918,0.8082191780821918,0.8082191780821918,0.8082191780821918
202,203,0.0709878937876154,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
203,204,0.04676338200098709,0.8082191780821918,0.8107513491075135,0.8082191780821918,0.8088769629134648
204,205,0.07910446598307809,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
205,206,0.09225230320432298,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
206,207,0.07135530152496554,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
207,208,0.05151430962959657,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
208,209,0.054162450922917375,0.9178082191780822,0.9178082191780822,0.9178082191780822,0.9178082191780822
209,210,0.06600051656573054,0.7945205479452054,0.8042905919618247,0.7945205479452054,0.7956851773730619
210,211,0.07114757341332734,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
211,212,0.06835164840496774,0.8493150684931506,0.84894340023362,0.8493150684931506,0.8489663280537906
212,213,0.046031105692334776,0.821917808219178,0.8229097059806214,0.821917808219178,0.822258374659761
213,214,0.04157667329245423,0.8356164383561644,0.835251427835273,0.8356164383561644,0.8347881490920674
214,215,0.08081225406321874,0.7671232876712328,0.7837058399423216,0.7671232876712328,0.7683505694226361
215,216,0.12468496302765719,0.8082191780821918,0.8294592863488915,0.8082191780821918,0.8090843547224226
216,217,0.07347090591399653,0.821917808219178,0.8244961101271214,0.821917808219178,0.819109494530539
217,218,0.042864612571114825,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
218,219,0.06533707567251514,0.7808219178082192,0.7938417869924721,0.7808219178082192,0.7820616128432405
219,220,0.06799118843313458,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
220,221,0.07350154724947454,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
221,222,0.022820953695839773,0.7945205479452054,0.7939334637964774,0.7945205479452054,0.7928392432527641
222,223,0.06566878423689411,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096
223,224,0.12286149327190139,0.8493150684931506,0.8665465032444124,0.8493150684931506,0.8501091919793528
224,225,0.038256824448408965,0.7808219178082192,0.7805572099794851,0.7808219178082192,0.7782453729548675
225,226,0.09676558500379198,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
226,227,0.14258478115614806,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
227,228,0.052544422224289865,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
228,229,0.042983426904381325,0.821917808219178,0.8389329488103822,0.821917808219178,0.8228563177937807
229,230,0.10264908394310623,0.7945205479452054,0.8042905919618247,0.7945205479452054,0.7956851773730619
230,231,0.06308810315975868,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
231,232,0.09203231807269559,0.863013698630137,0.8629707562159145,0.863013698630137,0.862323457576723
232,233,0.07357042626716902,0.9178082191780822,0.9178082191780822,0.9178082191780822,0.9178082191780822
233,234,0.055149062799377924,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
234,235,0.03932416242723529,0.7945205479452054,0.7959217989821312,0.7945205479452054,0.7912801859967759
235,236,0.08958049647736589,0.821917808219178,0.8263187255935039,0.821917808219178,0.8227295788939625
236,237,0.06373201569580045,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
237,238,0.06442014753151484,0.7945205479452054,0.7939334637964774,0.7945205479452054,0.7928392432527641
238,239,0.09213289879168056,0.8767123287671232,0.8777886497064579,0.8767123287671232,0.8757035459516584
239,240,0.08143006529457666,0.7945205479452054,0.7956064149682592,0.7945205479452054,0.7949135092228012
240,241,0.08753610312674395,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
241,242,0.06893979034046768,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
242,243,0.05946363366800486,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
243,244,0.09545928614239234,0.8493150684931506,0.8498369210697978,0.8493150684931506,0.8480821117186937
244,245,0.06554277256804493,0.8082191780821918,0.839751085867023,0.8082191780821918,0.8085791270722777
245,246,0.045553968481505544,0.863013698630137,0.863013698630137,0.863013698630137,0.863013698630137
246,247,0.08426498622488784,0.8493150684931506,0.84894340023362,0.8493150684931506,0.8489663280537906
247,248,0.03843886245709114,0.8493150684931506,0.8498369210697978,0.8493150684931506,0.8480821117186937
248,249,0.0787640660403397,0.7808219178082192,0.8114141329769462,0.7808219178082192,0.7812332880826032
249,250,0.0715569214190583,0.863013698630137,0.8762186844378625,0.863013698630137,0.8637885080270252
250,251,0.07040647305611118,0.863013698630137,0.8652637151743762,0.863013698630137,0.8614033580967921
251,252,0.04627092111371206,0.821917808219178,0.8316364309514994,0.821917808219178,0.8229271537233204
252,253,0.046447610123101876,0.8767123287671232,0.8863281089308485,0.8767123287671232,0.877411106423837
253,254,0.08731689695992532,0.821917808219178,0.8316364309514994,0.821917808219178,0.8229271537233204
254,255,0.0676245282441881,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
255,256,0.005561554173205828,0.8356164383561644,0.8572697783012045,0.8356164383561644,0.8363580183335049
256,257,0.06540056939411443,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
257,258,0.0905284785572754,0.7671232876712328,0.7769447529721502,0.7671232876712328,0.7684432010228035
258,259,0.042163181997681466,0.8356164383561644,0.8423730559274899,0.8356164383561644,0.8364881693648817
259,260,0.1146980992929752,0.7671232876712328,0.7769447529721502,0.7671232876712328,0.7684432010228035
260,261,0.05354048405943841,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
261,262,0.04548352914767944,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
262,263,0.08001273587295735,0.8767123287671232,0.8764787087182755,0.8767123287671232,0.8764269956803741
263,264,0.052709519336113356,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
264,265,0.036886809341848605,0.8082191780821918,0.8294592863488915,0.8082191780821918,0.8090843547224226
265,266,0.058198814076211025,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096
266,267,0.07176712626273543,0.7945205479452054,0.8202988792029887,0.7945205479452054,0.7952151263746865
267,268,0.0703688653845126,0.821917808219178,0.8483499377334993,0.821917808219178,0.8225197761913949
268,269,0.07369912620098959,0.8767123287671232,0.8941600576784426,0.8767123287671232,0.8773620661649248
269,270,0.04629036583591605,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
270,271,0.08843117624338767,0.821917808219178,0.8214080917489647,0.821917808219178,0.821505660427207
271,272,0.032396318455465846,0.8082191780821918,0.8213007528076021,0.8082191780821918,0.8093039112378355
272,273,0.05909782644625552,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.8356164383561644
273,274,0.04435910597346043,0.7945205479452054,0.8113193943763518,0.7945205479452054,0.7956034436082083
274,275,0.02504675184861077,0.8767123287671232,0.880803322382694,0.8767123287671232,0.8772743238496663
275,276,0.048877343602676725,0.863013698630137,0.8696467195385725,0.863013698630137,0.8637401411374014
276,277,0.08343888737412321,0.7808219178082192,0.7938417869924721,0.7808219178082192,0.7820616128432405
277,278,0.05348226571741917,0.8767123287671232,0.8777886497064579,0.8767123287671232,0.8757035459516584
278,279,0.04288292157375631,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
279,280,0.06686470470929241,0.821917808219178,0.8218851924331375,0.821917808219178,0.8204606774857289
280,281,0.049168773588560824,0.7671232876712328,0.7706294846705806,0.7671232876712328,0.761260657151068
281,282,0.04478059622153917,0.8767123287671232,0.880803322382694,0.8767123287671232,0.8772743238496663
282,283,0.03690162383222864,0.9041095890410958,0.9178082191780822,0.9041095890410958,0.9016955647092635
283,284,0.04620830220566761,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
284,285,0.0612087945600915,0.8767123287671232,0.8775162880053459,0.8767123287671232,0.8769481055336805
285,286,0.05831309303332976,0.8493150684931506,0.8502129969929836,0.8493150684931506,0.8496032400967207
286,287,0.10157137477732692,0.8493150684931506,0.853561023988099,0.8493150684931506,0.8500019513718144
287,288,0.060831816950372444,0.8356164383561644,0.8487597186227324,0.8356164383561644,0.8365462096324303
288,289,0.052624682968205494,0.8356164383561644,0.8380033208800332,0.8356164383561644,0.836180253925827
